news_no,user_no,news_spred_no,source,fake_news,followers_no
127,8287,1,Bf,1,1
32,8288,1,Bf,0,4
142,8288,1,Bf,1,2
150,8289,1,Bf,1,37
153,8290,1,Bf,1,16
168,8291,1,Bf,1,15
13,8292,1,Bf,0,4
140,8293,1,Bf,1,9
180,8293,1,Bf,1,1
45,8294,5,Bf,0,8
89,8295,1,Bf,0,1
32,8296,1,Bf,0,14
113,8297,1,Bf,1,50
13,8298,1,Bf,0,5
32,8299,1,Bf,0,31
153,8300,1,Bf,1,25
100,8301,1,Bf,1,2
168,8301,1,Bf,1,108
180,8301,1,Bf,1,1
153,8302,1,Bf,1,38
109,8303,1,Bf,1,43
180,8303,1,Bf,1,2
45,8304,2,Bf,0,50
87,8305,1,Bf,0,8
115,8306,1,Bf,1,7
32,8307,1,Bf,0,2
120,8308,1,Bf,1,8
144,8308,1,Bf,1,22
23,8309,1,Bf,0,3
150,8309,1,Bf,1,13
34,8310,1,Bf,0,421
42,8310,2,Bf,0,9
50,8310,1,Bf,0,8
75,8310,1,Bf,0,108
10,8311,1,Bf,0,24
126,8312,1,Bf,1,123
153,8313,1,Bf,1,1
125,8314,1,Bf,1,162
58,8315,1,Bf,0,1
180,8315,1,Bf,1,13
175,8316,1,Bf,1,7
127,8317,1,Bf,1,148
171,8318,1,Bf,1,11
46,8319,1,Bf,0,7
78,8319,1,Bf,0,2
32,8320,1,Bf,0,5
50,8321,1,Bf,0,2
45,8322,1,Bf,0,92
113,8323,2,Bf,1,3
147,8323,1,Bf,1,34
162,8323,1,Bf,1,7
168,8323,1,Bf,1,85
180,8324,1,Bf,1,1
136,8325,1,Bf,1,84
141,8325,1,Bf,1,1
87,8326,1,Bf,0,161
41,8327,1,Bf,0,20
78,8327,1,Bf,0,115
91,8327,1,Bf,0,49
91,8328,1,Bf,0,22
163,8329,1,Bf,1,27
95,8330,1,Bf,1,64
18,8331,1,Bf,0,61
42,8331,2,Bf,0,26
142,8332,1,Bf,1,113
93,8333,1,Bf,1,23
171,8333,1,Bf,1,25
171,8334,1,Bf,1,1
91,8335,1,Bf,0,125
148,8336,4,Bf,1,46
91,8337,1,Bf,0,4
42,8338,4,Bf,0,1
180,8339,1,Bf,1,9
153,8340,1,Bf,1,40
167,8340,1,Bf,1,96
91,8341,1,Bf,0,7
140,8342,1,Bf,1,10
171,8342,1,Bf,1,24
91,8343,1,Bf,0,1
153,8344,1,Bf,1,1
46,8345,2,Bf,0,45
126,8346,1,Bf,1,5
18,8347,1,Bf,0,1
45,8348,2,Bf,0,18
68,8349,1,Bf,0,46
32,8350,1,Bf,0,66
87,8351,1,Bf,0,17
32,8352,3,Bf,0,2
168,8353,1,Bf,1,24
180,8353,1,Bf,1,9
72,8354,1,Bf,0,17
171,8354,3,Bf,1,3
66,8355,1,Bf,0,133
32,8356,1,Bf,0,2
95,8356,1,Bf,1,97
115,8357,1,Bf,1,73
45,8358,1,Bf,0,56
32,8359,1,Bf,0,42
40,8359,1,Bf,0,124
46,8359,1,Bf,0,3
77,8359,1,Bf,0,149
78,8359,1,Bf,0,43
140,8360,1,Bf,1,58
180,8360,1,Bf,1,470
91,8361,1,Bf,0,13
91,8362,1,Bf,0,1
115,8362,1,Bf,1,24
56,8363,1,Bf,0,64
153,8364,1,Bf,1,13
169,8365,1,Bf,1,10
180,8366,1,Bf,1,2
93,8367,1,Bf,1,125
45,8368,2,Bf,0,24
180,8369,2,Bf,1,7
93,8370,1,Bf,1,37
98,8370,1,Bf,1,56
106,8370,1,Bf,1,4
109,8370,1,Bf,1,7
105,8371,1,Bf,1,29
171,8372,1,Bf,1,85
42,8373,2,Bf,0,98
79,8373,1,Bf,0,173
135,8373,1,Bf,1,10
93,8374,1,Bf,1,8
138,8374,1,Bf,1,151
162,8374,1,Bf,1,145
168,8374,1,Bf,1,51
173,8374,1,Bf,1,11
140,8375,1,Bf,1,2
6,8376,1,Bf,0,99
180,8377,1,Bf,1,110
87,8378,1,Bf,0,431
13,8379,1,Bf,0,95
180,8380,1,Bf,1,71
153,8381,1,Bf,1,21
140,8382,1,Bf,1,9
142,8383,1,Bf,1,21
179,8384,1,Bf,1,1
181,8384,1,Bf,1,8
91,8385,1,Bf,0,84
64,8386,1,Bf,0,8
32,8387,1,Bf,0,1
162,8387,1,Bf,1,5
168,8387,1,Bf,1,19
180,8387,1,Bf,1,104
115,8388,1,Bf,1,10
122,8388,1,Bf,1,10
136,8388,1,Bf,1,30
142,8388,1,Bf,1,126
160,8388,1,Bf,1,117
72,8389,1,Bf,0,13
87,8390,1,Bf,0,34
45,8391,1,Bf,0,12
181,8392,1,Bf,1,70
17,8393,1,Bf,0,15
45,8394,1,Bf,0,14
6,8395,1,Bf,0,13
91,8396,1,Bf,0,63
18,8397,1,Bf,0,2
151,8398,1,Bf,1,6
72,8399,1,Bf,0,7
54,8400,1,Bf,0,10
153,8401,1,Bf,1,1
32,8402,1,Bf,0,10
154,8403,1,Bf,1,7
45,8404,2,Bf,0,8
32,8405,1,Bf,0,2
93,8406,1,Bf,1,33
121,8406,1,Bf,1,3
151,8407,1,Bf,1,41
180,8408,1,Bf,1,81
78,8409,1,Bf,0,9
83,8409,2,Bf,0,77
180,8410,1,Bf,1,144
87,8411,1,Bf,0,34
16,8412,1,Bf,0,121
135,8413,1,Bf,1,33
150,8413,1,Bf,1,3
151,8413,1,Bf,1,38
95,8414,1,Bf,1,25
45,8415,1,Bf,0,6
174,8416,1,Bf,1,517
121,8417,2,Bf,1,121
180,8417,2,Bf,1,5
18,8418,1,Bf,0,1
113,8419,1,Bf,1,1
125,8419,1,Bf,1,1
138,8419,3,Bf,1,6
140,8419,1,Bf,1,17
142,8419,2,Bf,1,62
168,8419,1,Bf,1,158
115,8420,1,Bf,1,8
91,8421,1,Bf,0,47
32,8422,1,Bf,0,124
150,8423,1,Bf,1,97
98,8424,1,Bf,1,92
106,8424,1,Bf,1,20
138,8424,1,Bf,1,20
140,8424,1,Bf,1,74
173,8424,1,Bf,1,2
68,8425,2,Bf,0,2
152,8425,1,Bf,1,76
42,8426,1,Bf,0,61
167,8427,1,Bf,1,11
56,8428,2,Bf,0,1
136,8429,1,Bf,1,46
32,8430,1,Bf,0,1
86,8431,1,Bf,0,1
150,8432,1,Bf,1,31
181,8433,1,Bf,1,3
112,8434,1,Bf,1,19
46,8435,1,Bf,0,147
119,8436,1,Bf,1,1
6,8437,1,Bf,0,22
32,8438,1,Bf,0,3
18,8439,1,Bf,0,107
31,8440,1,Bf,0,2
42,8440,1,Bf,0,33
91,8441,1,Bf,0,3
125,8442,1,Bf,1,20
87,8443,1,Bf,0,134
122,8444,1,Bf,1,4
171,8444,1,Bf,1,96
180,8444,1,Bf,1,62
32,8445,1,Bf,0,53
42,8446,1,Bf,0,21
87,8447,1,Bf,0,8
32,8448,1,Bf,0,1
153,8449,1,Bf,1,202
153,8450,1,Bf,1,1
45,8451,1,Bf,0,25
2,8452,1,Bf,0,207
7,8452,1,Bf,0,1
17,8452,1,Bf,0,1
42,8452,6,Bf,0,105
48,8452,1,Bf,0,1
51,8452,1,Bf,0,2
57,8452,2,Bf,0,8
64,8452,2,Bf,0,3
71,8452,2,Bf,0,3
72,8452,2,Bf,0,85
73,8452,2,Bf,0,7
80,8452,1,Bf,0,14
85,8452,1,Bf,0,18
180,8453,1,Bf,1,5
127,8454,1,Bf,1,27
153,8455,1,Bf,1,138
153,8456,1,Bf,1,136
75,8457,1,Bf,0,55
180,8458,1,Bf,1,40
169,8459,1,Bf,1,17
57,8460,1,Bf,0,14
23,8461,1,Bf,0,24
127,8462,1,Bf,1,20
46,8463,2,Bf,0,10
45,8464,1,Bf,0,5
126,8465,2,Bf,1,9
115,8466,1,Bf,1,2
42,8467,1,Bf,0,13
89,8467,1,Bf,0,7
32,8468,1,Bf,0,5
77,8469,1,Bf,0,32
136,8470,4,Bf,1,2
150,8471,1,Bf,1,33
153,8472,1,Bf,1,2
91,8473,1,Bf,0,4
181,8474,1,Bf,1,23
148,8475,1,Bf,1,1
23,8476,1,Bf,0,49
143,8477,1,Bf,1,30
169,8477,2,Bf,1,9
45,8478,1,Bf,0,8
56,8479,1,Bf,0,122
180,8480,1,Bf,1,70
180,8481,1,Bf,1,28
45,8482,1,Bf,0,130
32,8483,1,Bf,0,23
48,8484,1,Bf,0,135
43,8485,1,Bf,0,24
45,8485,1,Bf,0,63
122,8485,2,Bf,1,62
125,8485,1,Bf,1,1
48,8486,1,Bf,0,10
80,8487,1,Bf,0,28
90,8488,1,Bf,0,42
92,8488,1,Bf,1,682
72,8489,1,Bf,0,25
85,8490,2,Bf,0,3
45,8491,1,Bf,0,1
100,8492,1,Bf,1,33
93,8493,1,Bf,1,54
140,8493,1,Bf,1,10
66,8494,1,Bf,0,11
91,8495,1,Bf,0,25
6,8496,3,Bf,0,5
168,8497,1,Bf,1,28
91,8498,1,Bf,0,4
32,8499,1,Bf,0,34
93,8500,1,Bf,1,2
140,8500,1,Bf,1,85
95,8501,1,Bf,1,151
56,8502,1,Bf,0,4
72,8503,1,Bf,0,175
180,8504,1,Bf,1,3
93,8505,1,Bf,1,1
93,8506,1,Bf,1,21
153,8507,1,Bf,1,2
113,8508,1,Bf,1,25
32,8509,1,Bf,0,6
56,8510,1,Bf,0,8
42,8511,2,Bf,0,13
91,8512,1,Bf,0,161
153,8513,1,Bf,1,31
32,8514,1,Bf,0,36
89,8515,1,Bf,0,5
153,8516,1,Bf,1,9
91,8517,1,Bf,0,109
153,8518,1,Bf,1,12
10,8519,1,Bf,0,3
72,8519,1,Bf,0,121
93,8520,2,Bf,1,4
6,8521,1,Bf,0,10
93,8522,1,Bf,1,2
122,8523,1,Bf,1,53
87,8524,1,Bf,0,47
181,8525,1,Bf,1,10
115,8526,1,Bf,1,69
126,8526,1,Bf,1,12
138,8526,2,Bf,1,28
140,8526,1,Bf,1,108
141,8526,1,Bf,1,4
168,8526,1,Bf,1,55
171,8526,2,Bf,1,241
153,8527,1,Bf,1,33
150,8528,1,Bf,1,4
151,8528,1,Bf,1,4
152,8528,1,Bf,1,3
154,8528,1,Bf,1,1
110,8529,1,Bf,1,7
180,8529,1,Bf,1,222
72,8530,2,Bf,0,5
153,8530,1,Bf,1,8
32,8531,1,Bf,0,11
171,8532,3,Bf,1,7
32,8533,1,Bf,0,11
32,8534,1,Bf,0,62
153,8535,1,Bf,1,97
153,8536,1,Bf,1,65
9,8537,1,Bf,0,24
71,8537,1,Bf,0,13
125,8538,1,Bf,1,2
140,8538,1,Bf,1,140
148,8538,1,Bf,1,9
168,8538,1,Bf,1,3
16,8539,1,Bf,0,5
78,8540,1,Bf,0,1
32,8541,1,Bf,0,40
136,8542,1,Bf,1,65
140,8542,1,Bf,1,12
171,8542,1,Bf,1,22
146,8543,1,Bf,1,19
91,8544,1,Bf,0,8
150,8545,1,Bf,1,24
45,8546,1,Bf,0,2
180,8546,1,Bf,1,32
6,8547,1,Bf,0,50
89,8548,1,Bf,0,66
153,8549,1,Bf,1,9
42,8550,1,Bf,0,35
6,8551,1,Bf,0,4
32,8552,1,Bf,0,161
78,8553,1,Bf,0,3
91,8553,1,Bf,0,98
105,8554,1,Bf,1,18
138,8554,1,Bf,1,13
180,8554,1,Bf,1,51
181,8554,1,Bf,1,1
140,8555,1,Bf,1,20
181,8556,1,Bf,1,4
32,8557,1,Bf,0,6
42,8558,1,Bf,0,1
77,8559,1,Bf,0,4
93,8559,1,Bf,1,122
42,8560,1,Bf,0,132
56,8561,1,Bf,0,12
17,8562,1,Bf,0,1
45,8563,2,Bf,0,8
64,8563,2,Bf,0,34
87,8564,1,Bf,0,6
66,8565,1,Bf,0,60
42,8566,1,Bf,0,5
153,8567,1,Bf,1,3
172,8568,1,Bf,1,1
180,8568,1,Bf,1,42
45,8569,1,Bf,0,64
80,8570,1,Bf,0,10
153,8571,1,Bf,1,115
23,8572,1,Bf,0,119
45,8572,1,Bf,0,3
64,8572,1,Bf,0,23
80,8572,1,Bf,0,8
72,8573,1,Bf,0,187
45,8574,1,Bf,0,99
80,8575,1,Bf,0,5
95,8576,1,Bf,1,146
32,8577,1,Bf,0,22
91,8577,1,Bf,0,15
153,8578,1,Bf,1,6
95,8579,1,Bf,1,2
72,8580,1,Bf,0,4
56,8581,1,Bf,0,2
32,8582,1,Bf,0,4
6,8583,1,Bf,0,18
45,8584,1,Bf,0,1
115,8585,1,Bf,1,6
140,8586,1,Bf,1,1
126,8587,1,Bf,1,69
5,8588,1,Bf,0,8
9,8588,1,Bf,0,4
42,8588,1,Bf,0,2
6,8589,1,Bf,0,109
10,8590,1,Bf,0,109
180,8591,1,Bf,1,4
48,8592,1,Bf,0,119
45,8593,1,Bf,0,1
93,8594,1,Bf,1,89
181,8595,1,Bf,1,5
181,8596,1,Bf,1,58
1,8597,1,Bf,0,114
8,8597,1,Bf,0,6
95,8597,2,Bf,1,6
101,8597,1,Bf,1,20
45,8598,1,Bf,0,1653
80,8599,2,Bf,0,1
32,8600,1,Bf,0,74
93,8601,1,Bf,1,2
115,8601,2,Bf,1,35
126,8601,1,Bf,1,60
171,8601,1,Bf,1,3
180,8601,1,Bf,1,9
110,8602,1,Bf,1,3
87,8603,1,Bf,0,1
153,8604,1,Bf,1,2
103,8605,1,Bf,1,6
124,8605,1,Bf,1,6
135,8605,1,Bf,1,7
45,8606,1,Bf,0,70
82,8607,1,Bf,0,1
78,8608,1,Bf,0,5
91,8608,1,Bf,0,63
10,8609,1,Bf,0,4
21,8609,1,Bf,0,4
41,8609,1,Bf,0,80
42,8609,1,Bf,0,107
77,8609,1,Bf,0,8
138,8610,1,Bf,1,10
163,8611,1,Bf,1,184
127,8612,1,Bf,1,2
124,8613,2,Bf,1,136
154,8613,2,Bf,1,2
157,8613,1,Bf,1,13
112,8614,1,Bf,1,1
87,8615,1,Bf,0,10
112,8616,1,Bf,1,83
13,8617,1,Bf,0,12
168,8618,1,Bf,1,51
93,8619,1,Bf,1,17
140,8619,1,Bf,1,393
140,8620,1,Bf,1,46
171,8620,1,Bf,1,7
45,8621,1,Bf,0,6
127,8622,1,Bf,1,5
180,8623,1,Bf,1,16
137,8624,2,Bf,1,8
143,8624,2,Bf,1,100
42,8625,1,Bf,0,5
112,8626,1,Bf,1,210
171,8626,1,Bf,1,1
121,8627,1,Bf,1,12
153,8628,1,Bf,1,71
153,8629,1,Bf,1,5
168,8630,1,Bf,1,7
56,8631,1,Bf,0,2
96,8632,1,Bf,1,13
100,8632,1,Bf,1,145
151,8633,1,Bf,1,8
87,8634,1,Bf,0,11
142,8635,1,Bf,1,89
171,8635,1,Bf,1,1
18,8636,1,Bf,0,25
153,8637,1,Bf,1,33
143,8638,1,Bf,1,10
13,8639,1,Bf,0,4
95,8640,1,Bf,1,61
93,8641,1,Bf,1,1
93,8642,1,Bf,1,3
140,8643,1,Bf,1,4
153,8644,1,Bf,1,35
126,8645,1,Bf,1,46
32,8646,2,Bf,0,36
93,8647,1,Bf,1,9
93,8648,1,Bf,1,1
53,8649,1,Bf,0,14
60,8649,1,Bf,0,11
103,8649,1,Bf,1,142
135,8649,1,Bf,1,11
150,8649,1,Bf,1,35
167,8649,1,Bf,1,8
153,8650,1,Bf,1,26
168,8651,1,Bf,1,143
180,8651,1,Bf,1,23
45,8652,1,Bf,0,34
64,8652,1,Bf,0,103
66,8652,1,Bf,0,192
73,8652,1,Bf,0,14
168,8653,1,Bf,1,1
180,8654,1,Bf,1,7
32,8655,1,Bf,0,1073
163,8655,1,Bf,1,10
171,8655,1,Bf,1,151
180,8655,2,Bf,1,26
91,8656,1,Bf,0,25
17,8657,1,Bf,0,30
45,8657,1,Bf,0,3
64,8657,1,Bf,0,97
66,8657,1,Bf,0,6
73,8657,1,Bf,0,104
68,8658,1,Bf,0,7
8,8659,1,Bf,0,64
45,8659,1,Bf,0,2
96,8659,1,Bf,1,5
100,8659,1,Bf,1,8
72,8660,1,Bf,0,6
45,8661,1,Bf,0,50
23,8662,1,Bf,0,184
10,8663,1,Bf,0,67
6,8664,1,Bf,0,49
72,8665,1,Bf,0,4
116,8666,1,Bf,1,109
180,8666,1,Bf,1,150
136,8667,1,Bf,1,3
153,8668,1,Bf,1,19
45,8669,1,Bf,0,5
57,8669,1,Bf,0,53
64,8669,1,Bf,0,19
66,8669,1,Bf,0,39
73,8669,1,Bf,0,5
110,8670,2,Bf,1,10
32,8671,1,Bf,0,22
153,8672,1,Bf,1,19
93,8673,1,Bf,1,6
153,8674,1,Bf,1,1
72,8675,1,Bf,0,18
126,8676,9,Bf,1,263
180,8677,1,Bf,1,99
45,8678,1,Bf,0,31
168,8679,1,Bf,1,2
169,8679,1,Bf,1,72
180,8679,1,Bf,1,7
87,8680,1,Bf,0,1
141,8681,1,Bf,1,18
142,8681,1,Bf,1,7
180,8681,1,Bf,1,1
95,8682,2,Bf,1,7
153,8683,1,Bf,1,36
154,8684,1,Bf,1,6
91,8685,1,Bf,0,37
168,8685,1,Bf,1,6
32,8686,1,Bf,0,39
168,8687,1,Bf,1,4
122,8688,1,Bf,1,66
126,8688,1,Bf,1,6
148,8688,1,Bf,1,8
168,8688,1,Bf,1,100
180,8688,1,Bf,1,118
10,8689,1,Bf,0,37
168,8690,1,Bf,1,103
180,8690,1,Bf,1,28
127,8691,1,Bf,1,46
168,8691,1,Bf,1,5
181,8691,1,Bf,1,76
32,8692,1,Bf,0,117
45,8693,1,Bf,0,25
2,8694,1,Bf,0,35
71,8694,1,Bf,0,48
91,8694,1,Bf,0,75
32,8695,1,Bf,0,55
72,8696,1,Bf,0,190
140,8697,1,Bf,1,124
16,8698,1,Bf,0,1
153,8699,1,Bf,1,120
45,8700,1,Bf,0,1
45,8701,1,Bf,0,2
80,8702,1,Bf,0,103
6,8703,1,Bf,0,16
17,8704,1,Bf,0,44
42,8704,1,Bf,0,61
87,8704,1,Bf,0,7
147,8704,1,Bf,1,5
46,8705,1,Bf,0,94
72,8705,1,Bf,0,72
30,8706,1,Bf,0,41
91,8707,1,Bf,0,19
98,8708,1,Bf,1,10
106,8708,1,Bf,1,97
153,8709,1,Bf,1,58
32,8710,1,Bf,0,10
22,8711,1,Bf,0,4
151,8711,1,Bf,1,5
152,8711,1,Bf,1,46
153,8711,1,Bf,1,11
91,8712,1,Bf,0,3
78,8713,1,Bf,0,68
89,8713,1,Bf,0,20
151,8714,1,Bf,1,2
155,8714,1,Bf,1,9
167,8714,1,Bf,1,54
122,8715,1,Bf,1,35
153,8716,1,Bf,1,37
91,8717,1,Bf,0,3
93,8718,1,Bf,1,4
181,8718,1,Bf,1,101
32,8719,1,Bf,0,23
23,8720,1,Bf,0,1
57,8720,1,Bf,0,7
66,8720,1,Bf,0,3
181,8721,1,Bf,1,1
126,8722,1,Bf,1,108
180,8722,1,Bf,1,9
6,8723,1,Bf,0,26
95,8724,1,Bf,1,17
142,8724,1,Bf,1,55
45,8725,1,Bf,0,149
89,8726,1,Bf,0,7
91,8727,1,Bf,0,1
72,8728,1,Bf,0,23
168,8729,1,Bf,1,40
64,8730,1,Bf,0,16
58,8731,1,Bf,0,6
93,8731,1,Bf,1,9
95,8731,1,Bf,1,161
98,8731,1,Bf,1,30
100,8731,1,Bf,1,36
106,8731,1,Bf,1,1
140,8731,1,Bf,1,2
142,8731,1,Bf,1,142
180,8731,1,Bf,1,11
140,8732,1,Bf,1,31
46,8733,1,Bf,0,11
168,8734,1,Bf,1,5
180,8734,1,Bf,1,18
135,8735,1,Bf,1,25
89,8736,1,Bf,0,93
153,8737,1,Bf,1,3
95,8738,1,Bf,1,5
140,8739,1,Bf,1,4
121,8740,1,Bf,1,52
72,8741,1,Bf,0,6
150,8742,1,Bf,1,9
72,8743,1,Bf,0,1
32,8744,1,Bf,0,67
93,8745,1,Bf,1,5
23,8746,1,Bf,0,71
87,8747,2,Bf,0,10
93,8748,1,Bf,1,15
126,8749,1,Bf,1,10
160,8750,1,Bf,1,21
100,8751,1,Bf,1,5
109,8751,1,Bf,1,2
119,8751,1,Bf,1,1
140,8751,2,Bf,1,2
168,8751,1,Bf,1,2
180,8751,1,Bf,1,15
91,8752,1,Bf,0,30
46,8753,1,Bf,0,114
171,8754,1,Bf,1,80
45,8755,1,Bf,0,99
153,8756,1,Bf,1,18
171,8757,1,Bf,1,9
72,8758,1,Bf,0,39
104,8759,1,Bf,1,8
120,8759,1,Bf,1,6
130,8759,1,Bf,1,5
144,8759,1,Bf,1,69
180,8759,1,Bf,1,9
181,8759,1,Bf,1,8
180,8760,1,Bf,1,8
140,8761,1,Bf,1,261
126,8762,1,Bf,1,17
180,8762,1,Bf,1,2
87,8763,1,Bf,0,2
105,8764,1,Bf,1,124
124,8765,1,Bf,1,2
56,8766,1,Bf,0,1
93,8767,1,Bf,1,15
57,8768,1,Bf,0,61
99,8768,1,Bf,1,39
138,8768,1,Bf,1,55
168,8769,1,Bf,1,34
127,8770,1,Bf,1,35
153,8771,1,Bf,1,185
168,8772,1,Bf,1,4
56,8773,1,Bf,0,131
168,8774,2,Bf,1,57
80,8775,1,Bf,0,70
6,8776,1,Bf,0,16
13,8777,1,Bf,0,7
6,8778,1,Bf,0,23
126,8779,1,Bf,1,4
89,8780,1,Bf,0,12
91,8780,1,Bf,0,13
107,8781,1,Bf,1,8
45,8782,1,Bf,0,5
17,8783,1,Bf,0,3
32,8784,1,Bf,0,1
169,8785,1,Bf,1,1
45,8786,1,Bf,0,4
17,8787,1,Bf,0,3
124,8788,1,Bf,1,11
110,8789,1,Bf,1,1
180,8789,1,Bf,1,102
181,8789,1,Bf,1,19
77,8790,1,Bf,0,5
45,8791,1,Bf,0,14
95,8792,1,Bf,1,464
93,8793,1,Bf,1,37
168,8793,1,Bf,1,2
87,8794,2,Bf,0,89
180,8795,1,Bf,1,6
153,8796,1,Bf,1,25
142,8797,1,Bf,1,83
140,8798,1,Bf,1,9
142,8799,1,Bf,1,65
23,8800,1,Bf,0,41
57,8800,1,Bf,0,3
66,8800,1,Bf,0,14
29,8801,1,Bf,0,87
45,8802,1,Bf,0,7
153,8803,1,Bf,1,6
32,8804,1,Bf,0,4
150,8805,2,Bf,1,7
180,8806,1,Bf,1,22
56,8807,1,Bf,0,5
171,8808,1,Bf,1,15
89,8809,1,Bf,0,1
136,8810,1,Bf,1,118
138,8811,1,Bf,1,5
72,8812,1,Bf,0,1
77,8813,1,Bf,0,9
180,8814,1,Bf,1,13
93,8815,1,Bf,1,24
95,8815,1,Bf,1,10
30,8816,1,Bf,0,27
32,8817,1,Bf,0,5
180,8818,1,Bf,1,111
171,8819,1,Bf,1,11
168,8820,1,Bf,1,2
180,8820,1,Bf,1,16
45,8821,1,Bf,0,11
57,8821,1,Bf,0,10
64,8821,1,Bf,0,4
66,8821,1,Bf,0,12
73,8821,2,Bf,0,1
72,8822,1,Bf,0,46
32,8823,1,Bf,0,1
3,8824,1,Bf,0,4
5,8824,1,Bf,0,1
7,8824,1,Bf,0,36
9,8824,1,Bf,0,49
23,8824,1,Bf,0,39
34,8824,1,Bf,0,25
42,8824,2,Bf,0,59
45,8824,1,Bf,0,48
51,8824,1,Bf,0,33
57,8824,1,Bf,0,94
64,8824,1,Bf,0,7
71,8824,1,Bf,0,238
73,8824,1,Bf,0,13
80,8824,1,Bf,0,1
86,8824,1,Bf,0,1
42,8825,1,Bf,0,2
95,8826,1,Bf,1,39
164,8827,1,Bf,1,11
147,8828,1,Bf,1,94
91,8829,1,Bf,0,2
17,8830,1,Bf,0,3
140,8831,1,Bf,1,2
72,8832,1,Bf,0,16
13,8833,1,Bf,0,26
87,8834,1,Bf,0,27
138,8835,1,Bf,1,2
9,8836,1,Bf,0,27
168,8837,1,Bf,1,7
44,8838,1,Bf,0,101
18,8839,1,Bf,0,7
125,8840,1,Bf,1,155
140,8840,1,Bf,1,2
169,8840,1,Bf,1,10
153,8841,1,Bf,1,8
87,8842,1,Bf,0,19
153,8843,1,Bf,1,96
171,8844,1,Bf,1,15
160,8845,1,Bf,1,14
154,8846,1,Bf,1,3
157,8847,1,Bf,1,7
180,8848,1,Bf,1,117
32,8849,1,Bf,0,3
150,8850,1,Bf,1,8
17,8851,7,Bf,0,42
140,8852,1,Bf,1,147
171,8852,1,Bf,1,8
93,8853,3,Bf,1,141
150,8854,1,Bf,1,7
153,8854,1,Bf,1,1
13,8855,1,Bf,0,1
127,8856,1,Bf,1,4
45,8857,1,Bf,0,1
127,8858,1,Bf,1,121
93,8859,1,Bf,1,10
72,8860,1,Bf,0,40
150,8861,1,Bf,1,64
73,8862,1,Bf,0,2
17,8863,1,Bf,0,1
95,8864,1,Bf,1,1
140,8864,1,Bf,1,51
171,8864,1,Bf,1,11
46,8865,1,Bf,0,28
181,8866,1,Bf,1,421
2,8867,1,Bf,0,17
3,8867,1,Bf,0,1
17,8867,1,Bf,0,14
66,8867,1,Bf,0,32
73,8867,1,Bf,0,6
45,8868,2,Bf,0,129
66,8868,1,Bf,0,1
91,8869,1,Bf,0,125
93,8870,1,Bf,1,2
163,8870,1,Bf,1,6
82,8871,1,Bf,0,5
162,8872,1,Bf,1,18
180,8872,1,Bf,1,9
105,8873,1,Bf,1,4
148,8873,1,Bf,1,13
122,8874,1,Bf,1,36
150,8875,1,Bf,1,19
45,8876,2,Bf,0,1
140,8877,1,Bf,1,30
115,8878,1,Bf,1,12
138,8878,1,Bf,1,6
148,8878,1,Bf,1,82
162,8878,1,Bf,1,12
168,8878,1,Bf,1,5
171,8878,1,Bf,1,6
171,8879,1,Bf,1,34
34,8880,2,Bf,0,23
42,8880,1,Bf,0,564
50,8880,1,Bf,0,65
75,8880,1,Bf,0,23
32,8881,1,Bf,0,415
6,8882,2,Bf,0,83
5,8883,1,Bf,0,5
46,8884,1,Bf,0,17
95,8885,1,Bf,1,93
140,8885,1,Bf,1,153
126,8886,1,Bf,1,37
72,8887,1,Bf,0,6
17,8888,1,Bf,0,5
124,8889,1,Bf,1,78
32,8890,1,Bf,0,22
89,8890,1,Bf,0,174
115,8891,1,Bf,1,32
45,8892,1,Bf,0,2
45,8893,1,Bf,0,7
27,8894,1,Bf,0,76
42,8894,1,Bf,0,47
171,8895,1,Bf,1,3
32,8896,1,Bf,0,13
126,8897,1,Bf,1,5
42,8898,2,Bf,0,25
14,8899,1,Bf,0,3
93,8899,1,Bf,1,27
109,8899,1,Bf,1,1
122,8899,1,Bf,1,67
140,8899,1,Bf,1,8
17,8900,2,Bf,0,4
95,8901,1,Bf,1,48
13,8902,1,Bf,0,2
10,8903,1,Bf,0,19
91,8904,1,Bf,0,38
6,8905,1,Bf,0,22
91,8906,1,Bf,0,4
95,8907,1,Bf,1,8
127,8908,1,Bf,1,3
45,8909,1,Bf,0,4
45,8910,1,Bf,0,7
13,8911,1,Bf,0,39
109,8911,1,Bf,1,3
168,8911,1,Bf,1,1
23,8912,1,Bf,0,6
57,8912,1,Bf,0,26
45,8913,1,Bf,0,92
109,8914,1,Bf,1,171
142,8914,1,Bf,1,102
32,8915,1,Bf,0,9
45,8916,1,Bf,0,8
16,8917,1,Bf,0,152
109,8918,1,Bf,1,119
45,8919,1,Bf,0,2
168,8920,1,Bf,1,32
56,8921,1,Bf,0,8
126,8922,1,Bf,1,15
169,8922,1,Bf,1,2
175,8922,1,Bf,1,26
56,8923,1,Bf,0,10
93,8924,1,Bf,1,3
18,8925,1,Bf,0,112
77,8926,1,Bf,0,8
150,8927,1,Bf,1,108
151,8927,1,Bf,1,80
87,8928,1,Bf,0,33
142,8929,1,Bf,1,24
153,8930,1,Bf,1,6
140,8931,1,Bf,1,25
87,8932,1,Bf,0,1
6,8933,1,Bf,0,3
80,8934,1,Bf,0,30
23,8935,1,Bf,0,53
45,8936,1,Bf,0,16
180,8937,1,Bf,1,8
72,8938,1,Bf,0,2
4,8939,2,Bf,0,3
