news_no,user_no,user_spread_news_no_times,user_number_of_followers,following_accounts_number,fake_news,news_total_spread_no,user_total_fake_news_spread,user_total_news_spread,user_total_real_news_spread,user_total_probability_sharing_fake_news,user_total_probability_sharing_real_news
2,7413,1,2,1,0,64,0,1,1,0.0,1.0
32,7414,1,152,135,0,1228,0,1,1,0.0,1.0
56,7415,1,33,7,0,306,0,1,1,0.0,1.0
140,7416,1,85,97,1,1193,1,1,0,1.0,0.0
45,7417,1,11,1,0,1396,0,1,1,0.0,1.0
22,7418,1,1,0,0,30,7,11,4,0.64,0.36
37,7418,1,1,0,0,19,7,11,4,0.64,0.36
41,7418,1,1,0,0,119,7,11,4,0.64,0.36
72,7418,1,1,0,0,734,7,11,4,0.64,0.36
150,7418,2,1,0,1,337,7,11,4,0.64,0.36
151,7418,1,1,0,1,164,7,11,4,0.64,0.36
153,7418,1,1,0,1,957,7,11,4,0.64,0.36
154,7418,2,1,0,1,135,7,11,4,0.64,0.36
167,7418,1,1,0,1,38,7,11,4,0.64,0.36
46,7419,1,1,0,0,315,0,1,1,0.0,1.0
46,7420,1,20,0,0,315,0,1,1,0.0,1.0
142,7421,1,43,48,1,271,1,1,0,1.0,0.0
180,7422,1,4,2,1,1214,1,1,0,1.0,0.0
154,7423,1,26,40,1,135,1,1,0,1.0,0.0
153,7424,1,1,3,1,957,1,1,0,1.0,0.0
180,7425,1,1,0,1,1214,1,1,0,1.0,0.0
95,7426,1,14,0,1,552,2,2,0,1.0,0.0
138,7426,1,14,0,1,385,2,2,0,1.0,0.0
40,7427,1,6,1,0,12,0,1,1,0.0,1.0
85,7428,1,1,0,0,49,0,1,1,0.0,1.0
140,7429,2,48,45,1,1193,2,2,0,1.0,0.0
10,7430,1,1,1,0,262,0,1,1,0.0,1.0
45,7431,1,13,6,0,1396,0,1,1,0.0,1.0
140,7432,1,10,0,1,1193,1,1,0,1.0,0.0
72,7433,1,131,105,0,734,0,1,1,0.0,1.0
87,7434,1,105,88,0,823,0,1,1,0.0,1.0
87,7435,1,2,0,0,823,0,1,1,0.0,1.0
113,7436,1,38,48,1,136,1,1,0,1.0,0.0
46,7437,1,1,2,0,315,0,1,1,0.0,1.0
87,7438,1,7,7,0,823,0,1,1,0.0,1.0
162,7439,1,155,90,1,101,1,1,0,1.0,0.0
87,7440,1,97,40,0,823,0,1,1,0.0,1.0
2,7441,1,66,64,0,64,0,13,13,0.0,1.0
3,7441,1,66,64,0,59,0,13,13,0.0,1.0
5,7441,1,66,64,0,100,0,13,13,0.0,1.0
6,7441,1,66,64,0,521,0,13,13,0.0,1.0
10,7441,1,66,64,0,262,0,13,13,0.0,1.0
41,7441,1,66,64,0,119,0,13,13,0.0,1.0
42,7441,1,66,64,0,735,0,13,13,0.0,1.0
44,7441,1,66,64,0,112,0,13,13,0.0,1.0
45,7441,1,66,64,0,1396,0,13,13,0.0,1.0
50,7441,1,66,64,0,71,0,13,13,0.0,1.0
73,7441,1,66,64,0,234,0,13,13,0.0,1.0
77,7441,1,66,64,0,98,0,13,13,0.0,1.0
80,7441,1,66,64,0,253,0,13,13,0.0,1.0
70,7442,1,588,784,0,21,1,3,2,0.33,0.67
82,7442,1,588,784,0,108,1,3,2,0.33,0.67
122,7442,1,588,784,1,184,1,3,2,0.33,0.67
45,7443,1,2,0,0,1396,0,1,1,0.0,1.0
6,7444,1,13,0,0,521,0,1,1,0.0,1.0
16,7445,1,9,6,0,147,0,1,1,0.0,1.0
16,7446,1,1,0,0,147,0,1,1,0.0,1.0
48,7447,1,313,373,0,49,0,1,1,0.0,1.0
127,7448,1,1,0,1,379,1,1,0,1.0,0.0
93,7449,1,11,2,1,840,1,1,0,1.0,0.0
110,7450,1,111,63,1,128,1,1,0,1.0,0.0
180,7451,1,9,12,1,1214,1,1,0,1.0,0.0
91,7452,1,7,6,0,627,0,1,1,0.0,1.0
72,7453,1,1,0,0,734,0,1,1,0.0,1.0
81,7454,1,2,0,0,52,0,1,1,0.0,1.0
168,7455,1,1,1,1,744,1,1,0,1.0,0.0
150,7456,1,76,67,1,337,1,1,0,1.0,0.0
23,7457,1,2,0,0,284,0,6,6,0.0,1.0
45,7457,1,2,0,0,1396,0,6,6,0.0,1.0
57,7457,1,2,0,0,232,0,6,6,0.0,1.0
64,7457,1,2,0,0,356,0,6,6,0.0,1.0
66,7457,1,2,0,0,221,0,6,6,0.0,1.0
73,7457,1,2,0,0,234,0,6,6,0.0,1.0
109,7458,1,5,0,1,205,1,1,0,1.0,0.0
126,7459,1,24,5,1,440,1,1,0,1.0,0.0
91,7460,1,1,1,0,627,0,1,1,0.0,1.0
42,7461,1,11,1,0,735,0,1,1,0.0,1.0
168,7462,2,2,2,1,744,2,2,0,1.0,0.0
23,7463,1,27,12,0,284,0,6,6,0.0,1.0
45,7463,1,27,12,0,1396,0,6,6,0.0,1.0
57,7463,1,27,12,0,232,0,6,6,0.0,1.0
64,7463,1,27,12,0,356,0,6,6,0.0,1.0
66,7463,1,27,12,0,221,0,6,6,0.0,1.0
73,7463,1,27,12,0,234,0,6,6,0.0,1.0
180,7464,1,24,21,1,1214,1,1,0,1.0,0.0
42,7465,1,8,6,0,735,0,1,1,0.0,1.0
45,7466,1,1,0,0,1396,0,1,1,0.0,1.0
56,7467,1,20,9,0,306,0,1,1,0.0,1.0
80,7468,1,7,2,0,253,0,1,1,0.0,1.0
168,7469,1,9,3,1,744,3,3,0,1.0,0.0
169,7469,1,9,3,1,219,3,3,0,1.0,0.0
181,7469,1,9,3,1,412,3,3,0,1.0,0.0
142,7470,1,13,7,1,271,1,1,0,1.0,0.0
171,7471,1,34,7,1,648,1,1,0,1.0,0.0
82,7472,1,1,0,0,108,0,1,1,0.0,1.0
126,7473,1,18,0,1,440,1,1,0,1.0,0.0
149,7474,1,20,6,1,18,1,1,0,1.0,0.0
153,7475,1,85,63,1,957,1,1,0,1.0,0.0
32,7476,1,11,0,0,1228,0,1,1,0.0,1.0
171,7477,1,110,131,1,648,1,1,0,1.0,0.0
44,7478,1,15,3,0,112,0,1,1,0.0,1.0
16,7479,1,1,0,0,147,0,1,1,0.0,1.0
45,7480,1,417,403,0,1396,0,1,1,0.0,1.0
60,7481,1,149,136,0,12,1,4,3,0.25,0.75
79,7481,1,149,136,0,20,1,4,3,0.25,0.75
90,7481,1,149,136,0,19,1,4,3,0.25,0.75
157,7481,1,149,136,1,41,1,4,3,0.25,0.75
140,7482,1,138,122,1,1193,2,2,0,1.0,0.0
181,7482,1,138,122,1,412,2,2,0,1.0,0.0
113,7483,1,60,19,1,136,8,8,0,1.0,0.0
121,7483,1,60,19,1,87,8,8,0,1.0,0.0
140,7483,3,60,19,1,1193,8,8,0,1.0,0.0
168,7483,1,60,19,1,744,8,8,0,1.0,0.0
169,7483,1,60,19,1,219,8,8,0,1.0,0.0
180,7483,1,60,19,1,1214,8,8,0,1.0,0.0
45,7484,1,165,155,0,1396,0,1,1,0.0,1.0
153,7485,1,30,11,1,957,1,1,0,1.0,0.0
32,7486,1,25,1,0,1228,0,1,1,0.0,1.0
10,7487,2,3,0,0,262,0,5,5,0.0,1.0
42,7487,2,3,0,0,735,0,5,5,0.0,1.0
44,7487,1,3,0,0,112,0,5,5,0.0,1.0
46,7488,1,7,1,0,315,0,1,1,0.0,1.0
6,7489,1,4,0,0,521,0,1,1,0.0,1.0
143,7490,1,5,0,1,79,1,1,0,1.0,0.0
122,7491,1,6,4,1,184,1,1,0,1.0,0.0
18,7492,1,6,1,0,148,0,2,2,0.0,1.0
91,7492,1,6,1,0,627,0,2,2,0.0,1.0
77,7493,1,33,187,0,98,0,2,2,0.0,1.0
83,7493,1,33,187,0,55,0,2,2,0.0,1.0
93,7494,1,15,5,1,840,1,1,0,1.0,0.0
142,7495,1,6,0,1,271,1,1,0,1.0,0.0
93,7496,1,98,102,1,840,1,1,0,1.0,0.0
93,7497,1,1,1,1,840,1,1,0,1.0,0.0
93,7498,1,2,0,1,840,1,1,0,1.0,0.0
32,7499,1,23,5,0,1228,0,1,1,0.0,1.0
5,7500,1,6,0,0,100,0,15,15,0.0,1.0
6,7500,3,6,0,0,521,0,15,15,0.0,1.0
9,7500,1,6,0,0,95,0,15,15,0.0,1.0
13,7500,1,6,0,0,273,0,15,15,0.0,1.0
15,7500,2,6,0,0,83,0,15,15,0.0,1.0
17,7500,1,6,0,0,188,0,15,15,0.0,1.0
21,7500,2,6,0,0,94,0,15,15,0.0,1.0
23,7500,1,6,0,0,284,0,15,15,0.0,1.0
41,7500,1,6,0,0,119,0,15,15,0.0,1.0
45,7500,1,6,0,0,1396,0,15,15,0.0,1.0
67,7500,1,6,0,0,13,0,15,15,0.0,1.0
45,7501,5,42,41,0,1396,0,5,5,0.0,1.0
3,7502,1,121,91,0,59,0,14,14,0.0,1.0
5,7502,1,121,91,0,100,0,14,14,0.0,1.0
7,7502,1,121,91,0,87,0,14,14,0.0,1.0
9,7502,1,121,91,0,95,0,14,14,0.0,1.0
13,7502,1,121,91,0,273,0,14,14,0.0,1.0
34,7502,1,121,91,0,90,0,14,14,0.0,1.0
42,7502,2,121,91,0,735,0,14,14,0.0,1.0
51,7502,1,121,91,0,68,0,14,14,0.0,1.0
57,7502,1,121,91,0,232,0,14,14,0.0,1.0
71,7502,1,121,91,0,64,0,14,14,0.0,1.0
73,7502,1,121,91,0,234,0,14,14,0.0,1.0
80,7502,1,121,91,0,253,0,14,14,0.0,1.0
86,7502,1,121,91,0,72,0,14,14,0.0,1.0
42,7503,2,703,591,0,735,0,2,2,0.0,1.0
115,7504,1,27,14,1,243,1,1,0,1.0,0.0
143,7505,1,120,108,1,79,1,1,0,1.0,0.0
46,7506,1,3,0,0,315,0,1,1,0.0,1.0
87,7507,1,72,43,0,823,0,1,1,0.0,1.0
140,7508,1,7,2,1,1193,1,1,0,1.0,0.0
93,7509,1,14,3,1,840,1,1,0,1.0,0.0
140,7510,1,107,101,1,1193,1,1,0,1.0,0.0
56,7511,1,4,4,0,306,0,1,1,0.0,1.0
140,7512,1,47,30,1,1193,1,1,0,1.0,0.0
72,7513,1,19,0,0,734,0,1,1,0.0,1.0
45,7514,1,31,1,0,1396,0,1,1,0.0,1.0
138,7515,1,25,15,1,385,1,1,0,1.0,0.0
45,7516,2,193,424,0,1396,0,3,3,0.0,1.0
46,7516,1,193,424,0,315,0,3,3,0.0,1.0
56,7517,1,12,17,0,306,0,1,1,0.0,1.0
168,7518,1,143,167,1,744,2,2,0,1.0,0.0
180,7518,1,143,167,1,1214,2,2,0,1.0,0.0
80,7519,1,22,4,0,253,0,1,1,0.0,1.0
87,7520,1,4,4,0,823,0,1,1,0.0,1.0
162,7521,1,154,109,1,101,1,1,0,1.0,0.0
142,7522,1,173,151,1,271,1,1,0,1.0,0.0
45,7523,1,39,19,0,1396,0,1,1,0.0,1.0
153,7524,1,2,3,1,957,1,1,0,1.0,0.0
13,7525,1,38,11,0,273,0,1,1,0.0,1.0
89,7526,1,42,46,0,289,0,1,1,0.0,1.0
56,7527,1,5,0,0,306,0,1,1,0.0,1.0
127,7528,1,4,1,1,379,1,1,0,1.0,0.0
45,7529,2,108,106,0,1396,0,2,2,0.0,1.0
45,7530,1,3,1,0,1396,0,1,1,0.0,1.0
95,7531,1,59,19,1,552,1,1,0,1.0,0.0
93,7532,2,10,0,1,840,3,3,0,1.0,0.0
171,7532,1,10,0,1,648,3,3,0,1.0,0.0
181,7533,1,6,1,1,412,1,1,0,1.0,0.0
140,7534,1,15,2,1,1193,1,1,0,1.0,0.0
168,7535,1,8,0,1,744,1,1,0,1.0,0.0
181,7536,1,40,34,1,412,1,1,0,1.0,0.0
140,7537,1,1,0,1,1193,1,1,0,1.0,0.0
93,7538,1,68,62,1,840,1,1,0,1.0,0.0
126,7539,1,28,1,1,440,1,1,0,1.0,0.0
126,7540,1,12,0,1,440,2,2,0,1.0,0.0
180,7540,1,12,0,1,1214,2,2,0,1.0,0.0
18,7541,1,21,161,0,148,0,1,1,0.0,1.0
89,7542,1,584,880,0,289,2,3,1,0.67,0.33
142,7542,1,584,880,1,271,2,3,1,0.67,0.33
175,7542,1,584,880,1,42,2,3,1,0.67,0.33
10,7543,1,24,15,0,262,0,1,1,0.0,1.0
109,7544,1,34,3,1,205,6,6,0,1.0,0.0
125,7544,1,34,3,1,212,6,6,0,1.0,0.0
140,7544,1,34,3,1,1193,6,6,0,1.0,0.0
141,7544,1,34,3,1,128,6,6,0,1.0,0.0
169,7544,1,34,3,1,219,6,6,0,1.0,0.0
171,7544,1,34,3,1,648,6,6,0,1.0,0.0
45,7545,1,40,39,0,1396,0,1,1,0.0,1.0
56,7546,1,23,7,0,306,0,1,1,0.0,1.0
105,7547,1,88,66,1,119,7,7,0,1.0,0.0
115,7547,1,88,66,1,243,7,7,0,1.0,0.0
122,7547,1,88,66,1,184,7,7,0,1.0,0.0
125,7547,1,88,66,1,212,7,7,0,1.0,0.0
126,7547,1,88,66,1,440,7,7,0,1.0,0.0
180,7547,1,88,66,1,1214,7,7,0,1.0,0.0
181,7547,1,88,66,1,412,7,7,0,1.0,0.0
153,7548,1,1,0,1,957,1,1,0,1.0,0.0
153,7549,1,12,846,1,957,1,1,0,1.0,0.0
32,7550,1,42,8,0,1228,0,1,1,0.0,1.0
153,7551,1,9,2,1,957,1,1,0,1.0,0.0
95,7552,1,7,0,1,552,5,5,0,1.0,0.0
122,7552,1,7,0,1,184,5,5,0,1.0,0.0
141,7552,1,7,0,1,128,5,5,0,1.0,0.0
142,7552,1,7,0,1,271,5,5,0,1.0,0.0
169,7552,1,7,0,1,219,5,5,0,1.0,0.0
127,7553,1,8,2,1,379,1,1,0,1.0,0.0
87,7554,1,18,8,0,823,0,1,1,0.0,1.0
104,7555,2,20,16,1,47,4,4,0,1.0,0.0
130,7555,2,20,16,1,47,4,4,0,1.0,0.0
98,7556,1,5,343,1,157,3,3,0,1.0,0.0
106,7556,1,5,343,1,157,3,3,0,1.0,0.0
109,7556,1,5,343,1,205,3,3,0,1.0,0.0
180,7557,1,120,112,1,1214,1,1,0,1.0,0.0
91,7558,1,3,0,0,627,0,1,1,0.0,1.0
127,7559,1,118,50,1,379,1,1,0,1.0,0.0
72,7560,1,19,0,0,734,0,1,1,0.0,1.0
180,7561,1,12,0,1,1214,1,1,0,1.0,0.0
181,7562,1,7,11,1,412,1,1,0,1.0,0.0
127,7563,1,58,29,1,379,1,1,0,1.0,0.0
21,7564,1,32,10,0,94,0,1,1,0.0,1.0
153,7565,1,1,1,1,957,1,1,0,1.0,0.0
18,7566,1,73,31,0,148,0,5,5,0.0,1.0
42,7566,1,73,31,0,735,0,5,5,0.0,1.0
55,7566,1,73,31,0,50,0,5,5,0.0,1.0
81,7566,1,73,31,0,52,0,5,5,0.0,1.0
87,7566,1,73,31,0,823,0,5,5,0.0,1.0
140,7567,1,3,1,1,1193,1,1,0,1.0,0.0
168,7568,1,16,3,1,744,1,1,0,1.0,0.0
17,7569,1,10,9,0,188,0,2,2,0.0,1.0
82,7569,1,10,9,0,108,0,2,2,0.0,1.0
138,7570,1,48,18,1,385,1,1,0,1.0,0.0
23,7571,1,40,134,0,284,0,1,1,0.0,1.0
13,7572,1,5,2,0,273,1,3,2,0.33,0.67
91,7572,1,5,2,0,627,1,3,2,0.33,0.67
140,7572,1,5,2,1,1193,1,3,2,0.33,0.67
89,7573,1,1,1,0,289,0,1,1,0.0,1.0
32,7574,1,3,0,0,1228,0,1,1,0.0,1.0
118,7575,1,10,1,1,9,1,1,0,1.0,0.0
32,7576,1,92,107,0,1228,2,3,1,0.67,0.33
126,7576,1,92,107,1,440,2,3,1,0.67,0.33
168,7576,1,92,107,1,744,2,3,1,0.67,0.33
151,7577,1,3,0,1,164,1,1,0,1.0,0.0
93,7578,1,21,18,1,840,2,2,0,1.0,0.0
140,7578,1,21,18,1,1193,2,2,0,1.0,0.0
32,7579,1,6,0,0,1228,1,2,1,0.5,0.5
160,7579,1,6,0,1,62,1,2,1,0.5,0.5
82,7580,1,5,0,0,108,0,1,1,0.0,1.0
113,7581,1,0,1,1,136,1,1,0,1.0,0.0
153,7582,1,7,0,1,957,1,1,0,1.0,0.0
153,7583,1,5,0,1,957,1,1,0,1.0,0.0
181,7584,1,14,0,1,412,1,1,0,1.0,0.0
155,7585,1,76,42,1,65,1,1,0,1.0,0.0
140,7586,1,52,18,1,1193,1,1,0,1.0,0.0
105,7587,1,9,158,1,119,1,1,0,1.0,0.0
136,7588,1,4,0,1,91,2,2,0,1.0,0.0
169,7588,1,4,0,1,219,2,2,0,1.0,0.0
46,7589,1,5,3,0,315,0,3,3,0.0,1.0
87,7589,2,5,3,0,823,0,3,3,0.0,1.0
140,7590,1,88,84,1,1193,1,1,0,1.0,0.0
162,7591,1,0,1,1,101,1,1,0,1.0,0.0
171,7592,1,21,9,1,648,1,1,0,1.0,0.0
180,7593,1,6,7,1,1214,1,1,0,1.0,0.0
45,7594,1,102,84,0,1396,0,1,1,0.0,1.0
93,7595,1,22,10,1,840,2,2,0,1.0,0.0
168,7595,1,22,10,1,744,2,2,0,1.0,0.0
181,7596,1,7,5,1,412,1,1,0,1.0,0.0
140,7597,1,36,33,1,1193,1,1,0,1.0,0.0
151,7598,2,129,56,1,164,2,2,0,1.0,0.0
127,7599,1,1,0,1,379,1,1,0,1.0,0.0
93,7600,1,1,0,1,840,2,2,0,1.0,0.0
119,7600,1,1,0,1,14,2,2,0,1.0,0.0
32,7601,1,3,0,0,1228,0,1,1,0.0,1.0
95,7602,1,208,1500,1,552,6,6,0,1.0,0.0
105,7602,1,208,1500,1,119,6,6,0,1.0,0.0
109,7602,1,208,1500,1,205,6,6,0,1.0,0.0
112,7602,1,208,1500,1,89,6,6,0,1.0,0.0
113,7602,1,208,1500,1,136,6,6,0,1.0,0.0
142,7602,1,208,1500,1,271,6,6,0,1.0,0.0
150,7603,1,3,0,1,337,1,1,0,1.0,0.0
87,7604,1,1,4,0,823,0,1,1,0.0,1.0
77,7605,1,2,0,0,98,0,1,1,0.0,1.0
72,7606,1,18,1,0,734,0,1,1,0.0,1.0
105,7607,1,1,3,1,119,1,1,0,1.0,0.0
96,7608,1,1,1,1,47,1,1,0,1.0,0.0
142,7609,1,18,543,1,271,1,1,0,1.0,0.0
180,7610,1,99,108,1,1214,1,1,0,1.0,0.0
93,7611,1,38,14,1,840,1,1,0,1.0,0.0
153,7612,1,48,21,1,957,1,1,0,1.0,0.0
171,7613,1,51,56,1,648,1,1,0,1.0,0.0
45,7614,1,113,112,0,1396,0,1,1,0.0,1.0
32,7615,1,1,1,0,1228,0,1,1,0.0,1.0
140,7616,1,1,0,1,1193,1,1,0,1.0,0.0
23,7617,1,60,38,0,284,0,3,3,0.0,1.0
45,7617,1,60,38,0,1396,0,3,3,0.0,1.0
64,7617,1,60,38,0,356,0,3,3,0.0,1.0
93,7618,1,8,1,1,840,9,9,0,1.0,0.0
95,7618,1,8,1,1,552,9,9,0,1.0,0.0
115,7618,1,8,1,1,243,9,9,0,1.0,0.0
140,7618,2,8,1,1,1193,9,9,0,1.0,0.0
169,7618,1,8,1,1,219,9,9,0,1.0,0.0
171,7618,2,8,1,1,648,9,9,0,1.0,0.0
172,7618,1,8,1,1,27,9,9,0,1.0,0.0
45,7619,1,2,0,0,1396,0,2,2,0.0,1.0
64,7619,1,2,0,0,356,0,2,2,0.0,1.0
171,7620,1,136,140,1,648,1,1,0,1.0,0.0
150,7621,1,135,80,1,337,1,1,0,1.0,0.0
140,7622,2,125,120,1,1193,2,2,0,1.0,0.0
45,7623,1,11,9,0,1396,0,1,1,0.0,1.0
93,7624,1,3,0,1,840,3,3,0,1.0,0.0
138,7624,1,3,0,1,385,3,3,0,1.0,0.0
140,7624,1,3,0,1,1193,3,3,0,1.0,0.0
127,7625,1,1,0,1,379,1,1,0,1.0,0.0
140,7626,1,81,72,1,1193,1,1,0,1.0,0.0
56,7627,1,5,1,0,306,0,1,1,0.0,1.0
95,7628,1,21,18,1,552,3,3,0,1.0,0.0
140,7628,2,21,18,1,1193,3,3,0,1.0,0.0
32,7629,1,10,0,0,1228,0,1,1,0.0,1.0
32,7630,1,6,1,0,1228,0,1,1,0.0,1.0
153,7631,1,3,0,1,957,1,1,0,1.0,0.0
168,7632,1,10,67,1,744,1,1,0,1.0,0.0
180,7633,1,2,0,1,1214,1,1,0,1.0,0.0
125,7634,1,245,237,1,212,1,1,0,1.0,0.0
77,7635,1,2,0,0,98,0,1,1,0.0,1.0
32,7636,1,15,1,0,1228,0,1,1,0.0,1.0
126,7637,1,8,0,1,440,1,1,0,1.0,0.0
46,7638,1,2,0,0,315,0,1,1,0.0,1.0
180,7639,1,0,15,1,1214,1,1,0,1.0,0.0
32,7640,1,14,0,0,1228,0,1,1,0.0,1.0
180,7641,1,13,13,1,1214,1,1,0,1.0,0.0
6,7642,1,3,0,0,521,0,1,1,0.0,1.0
140,7643,1,59,41,1,1193,3,3,0,1.0,0.0
171,7643,2,59,41,1,648,3,3,0,1.0,0.0
140,7644,1,135,83,1,1193,1,1,0,1.0,0.0
45,7645,1,7,0,0,1396,0,1,1,0.0,1.0
56,7646,1,221,264,0,306,0,1,1,0.0,1.0
140,7647,1,1,0,1,1193,1,1,0,1.0,0.0
140,7648,1,12,2,1,1193,1,1,0,1.0,0.0
138,7649,1,11,1,1,385,1,1,0,1.0,0.0
72,7650,1,7,5,0,734,0,1,1,0.0,1.0
32,7651,1,41,27,0,1228,2,3,1,0.67,0.33
93,7651,1,41,27,1,840,2,3,1,0.67,0.33
180,7651,1,41,27,1,1214,2,3,1,0.67,0.33
180,7652,1,8,17,1,1214,1,1,0,1.0,0.0
32,7653,1,8,0,0,1228,0,1,1,0.0,1.0
168,7654,1,14,13,1,744,3,3,0,1.0,0.0
180,7654,2,14,13,1,1214,3,3,0,1.0,0.0
115,7655,1,109,63,1,243,1,1,0,1.0,0.0
140,7656,1,84,37,1,1193,1,1,0,1.0,0.0
73,7657,1,7,6,0,234,0,1,1,0.0,1.0
6,7658,1,46,4,0,521,0,1,1,0.0,1.0
168,7659,1,76,63,1,744,2,2,0,1.0,0.0
180,7659,1,76,63,1,1214,2,2,0,1.0,0.0
93,7660,1,19,19,1,840,2,2,0,1.0,0.0
110,7660,1,19,19,1,128,2,2,0,1.0,0.0
126,7661,1,3,4,1,440,1,1,0,1.0,0.0
153,7662,1,38,16,1,957,1,1,0,1.0,0.0
50,7663,1,18,13,0,71,0,1,1,0.0,1.0
168,7664,1,22,2,1,744,1,1,0,1.0,0.0
91,7665,1,7,8,0,627,0,1,1,0.0,1.0
171,7666,1,0,60,1,648,1,1,0,1.0,0.0
153,7667,1,42,16,1,957,1,1,0,1.0,0.0
6,7668,1,17,3,0,521,0,1,1,0.0,1.0
13,7669,1,4,3,0,273,0,4,4,0.0,1.0
15,7669,1,4,3,0,83,0,4,4,0.0,1.0
21,7669,1,4,3,0,94,0,4,4,0.0,1.0
42,7669,1,4,3,0,735,0,4,4,0.0,1.0
46,7670,1,10,9,0,315,0,1,1,0.0,1.0
95,7671,1,54,31,1,552,1,1,0,1.0,0.0
153,7672,1,203,176,1,957,1,1,0,1.0,0.0
6,7673,1,23,1,0,521,0,1,1,0.0,1.0
32,7674,1,15,1,0,1228,0,1,1,0.0,1.0
46,7675,1,146,146,0,315,0,2,2,0.0,1.0
77,7675,1,146,146,0,98,0,2,2,0.0,1.0
153,7676,1,6,1,1,957,1,1,0,1.0,0.0
80,7677,1,12,10,0,253,0,1,1,0.0,1.0
153,7678,1,1,0,1,957,1,1,0,1.0,0.0
95,7679,1,14,9,1,552,3,3,0,1.0,0.0
126,7679,1,14,9,1,440,3,3,0,1.0,0.0
182,7679,1,14,9,1,18,3,3,0,1.0,0.0
72,7680,4,42,5,0,734,0,4,4,0.0,1.0
56,7681,1,5,0,0,306,0,1,1,0.0,1.0
72,7682,1,16,9,0,734,0,1,1,0.0,1.0
56,7683,1,9,0,0,306,0,1,1,0.0,1.0
140,7684,1,12,4,1,1193,1,1,0,1.0,0.0
87,7685,1,1,2,0,823,0,1,1,0.0,1.0
110,7686,1,7,6,1,128,1,1,0,1.0,0.0
120,7687,1,15,5,1,52,2,2,0,1.0,0.0
144,7687,1,15,5,1,52,2,2,0,1.0,0.0
16,7688,1,75,55,0,147,0,1,1,0.0,1.0
32,7689,1,18,9,0,1228,0,1,1,0.0,1.0
42,7690,1,4,3,0,735,0,1,1,0.0,1.0
77,7691,1,4,3,0,98,0,1,1,0.0,1.0
173,7692,1,1,0,1,47,1,1,0,1.0,0.0
138,7693,1,1,0,1,385,1,1,0,1.0,0.0
31,7694,1,21,6,0,59,0,1,1,0.0,1.0
153,7695,1,3,0,1,957,1,1,0,1.0,0.0
127,7696,1,5,1,1,379,1,1,0,1.0,0.0
150,7697,1,12,1,1,337,1,1,0,1.0,0.0
151,7698,1,1,0,1,164,1,1,0,1.0,0.0
180,7699,1,10,4,1,1214,1,1,0,1.0,0.0
142,7700,1,61,21,1,271,1,1,0,1.0,0.0
30,7701,1,2,1,0,44,0,1,1,0.0,1.0
181,7702,1,154,130,1,412,1,1,0,1.0,0.0
162,7703,1,12,0,1,101,1,1,0,1.0,0.0
45,7704,1,2,0,0,1396,0,5,5,0.0,1.0
57,7704,1,2,0,0,232,0,5,5,0.0,1.0
64,7704,1,2,0,0,356,0,5,5,0.0,1.0
66,7704,1,2,0,0,221,0,5,5,0.0,1.0
73,7704,1,2,0,0,234,0,5,5,0.0,1.0
72,7705,1,0,1,0,734,0,1,1,0.0,1.0
150,7706,1,10,0,1,337,1,1,0,1.0,0.0
168,7707,1,1,0,1,744,1,1,0,1.0,0.0
89,7708,2,24,2,0,289,0,2,2,0.0,1.0
87,7709,1,60,55,0,823,0,1,1,0.0,1.0
153,7710,1,1,3,1,957,1,1,0,1.0,0.0
18,7711,1,43,16,0,148,0,1,1,0.0,1.0
45,7712,1,16,4,0,1396,0,1,1,0.0,1.0
6,7713,1,1,0,0,521,0,1,1,0.0,1.0
110,7714,1,1,0,1,128,2,2,0,1.0,0.0
138,7714,1,1,0,1,385,2,2,0,1.0,0.0
32,7715,1,2,4,0,1228,0,1,1,0.0,1.0
44,7716,1,108,27,0,112,0,1,1,0.0,1.0
140,7717,1,84,123,1,1193,1,1,0,1.0,0.0
140,7718,1,24,6,1,1193,1,1,0,1.0,0.0
87,7719,1,28,11,0,823,0,1,1,0.0,1.0
42,7720,1,60,60,0,735,0,1,1,0.0,1.0
142,7721,1,8,0,1,271,1,1,0,1.0,0.0
87,7722,1,46,1,0,823,0,1,1,0.0,1.0
34,7723,1,33,24,0,90,0,1,1,0.0,1.0
93,7724,1,5,0,1,840,1,1,0,1.0,0.0
56,7725,1,24,23,0,306,0,1,1,0.0,1.0
180,7726,1,11,1,1,1214,1,1,0,1.0,0.0
56,7727,1,5,0,0,306,0,1,1,0.0,1.0
153,7728,1,10,0,1,957,1,1,0,1.0,0.0
93,7729,1,94,82,1,840,2,2,0,1.0,0.0
140,7729,1,94,82,1,1193,2,2,0,1.0,0.0
6,7730,1,29,11,0,521,0,1,1,0.0,1.0
140,7731,1,216,189,1,1193,1,1,0,1.0,0.0
91,7732,1,30,44,0,627,0,1,1,0.0,1.0
89,7733,1,94,96,0,289,0,1,1,0.0,1.0
6,7734,1,22,487,0,521,0,1,1,0.0,1.0
87,7735,1,5,2,0,823,0,1,1,0.0,1.0
119,7736,1,11,2,1,14,1,1,0,1.0,0.0
72,7737,1,147,121,0,734,0,1,1,0.0,1.0
42,7738,1,4,0,0,735,0,1,1,0.0,1.0
58,7739,1,136,100,0,66,0,1,1,0.0,1.0
121,7740,1,22,8,1,87,3,3,0,1.0,0.0
171,7740,1,22,8,1,648,3,3,0,1.0,0.0
180,7740,1,22,8,1,1214,3,3,0,1.0,0.0
